"","index","country","organisation","unit","subgroup","date","hhsize","hhchildren","partner"
"3122",3219,"South Sudan","World Vision","Camp","Internally_displaced_HH",2022-12-12,5,2,"South Sudan World Vision"
"3123",3220,"South Sudan","World Vision","Camp","Internally_displaced_HH",2022-12-07,4,2,"South Sudan World Vision"
"3124",3221,"South Sudan","World Vision","Camp","Internally_displaced_HH",2022-12-07,7,4,"South Sudan World Vision"
"3125",3222,"South Sudan","World Vision","Camp","Internally_displaced_HH",2022-12-09,6,4,"South Sudan World Vision"
"3126",3223,"South Sudan","World Vision","Camp","Internally_displaced_HH",2022-12-05,5,3,"South Sudan World Vision"
"3127",3224,"South Sudan","World Vision","Camp","Internally_displaced_HH",2022-12-13,4,3,"South Sudan World Vision"
"3128",3225,"South Sudan","World Vision","Camp","Internally_displaced_HH",2022-12-09,6,4,"South Sudan World Vision"
"3129",3226,"South Sudan","World Vision","Camp","Internally_displaced_HH",2022-12-09,4,2,"South Sudan World Vision"
"3130",3227,"South Sudan","World Vision","Camp","Internally_displaced_HH",2022-12-09,5,4,"South Sudan World Vision"
"3131",3228,"South Sudan","World Vision","Camp","Internally_displaced_HH",2022-12-09,7,4,"South Sudan World Vision"
"3132",3229,"South Sudan","World Vision","Camp","Internally_displaced_HH",2022-12-09,5,4,"South Sudan World Vision"
"3133",3230,"South Sudan","World Vision","Camp","Internally_displaced_HH",2022-12-09,4,3,"South Sudan World Vision"
"3134",3231,"South Sudan","World Vision","Camp","Internally_displaced_HH",2022-12-10,8,6,"South Sudan World Vision"
"3135",3232,"South Sudan","World Vision","Camp","Internally_displaced_HH",2022-12-10,4,2,"South Sudan World Vision"
"3136",3233,"South Sudan","World Vision","Camp","Internally_displaced_HH",2022-12-10,5,4,"South Sudan World Vision"
"3137",3234,"South Sudan","World Vision","Camp","Internally_displaced_HH",2022-12-10,6,3,"South Sudan World Vision"
"3138",3235,"South Sudan","World Vision","Camp","Internally_displaced_HH",2022-12-10,5,3,"South Sudan World Vision"
"3139",3236,"South Sudan","World Vision","Camp","Internally_displaced_HH",2022-12-12,5,2,"South Sudan World Vision"
"3140",3237,"South Sudan","World Vision","Camp","Internally_displaced_HH",2022-12-12,5,3,"South Sudan World Vision"
"3141",3238,"South Sudan","World Vision","Camp","Internally_displaced_HH",2022-12-12,4,3,"South Sudan World Vision"
"3142",3239,"South Sudan","World Vision","Camp","Internally_displaced_HH",2022-12-12,5,3,"South Sudan World Vision"
"3143",3240,"South Sudan","World Vision","Camp","Internally_displaced_HH",2022-12-13,6,4,"South Sudan World Vision"
"3144",3241,"South Sudan","World Vision","Camp","Internally_displaced_HH",2022-12-13,5,3,"South Sudan World Vision"
"3145",3242,"South Sudan","World Vision","Camp","Internally_displaced_HH",2022-12-13,5,3,"South Sudan World Vision"
"3146",3243,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,3,1,"Bangladesh World Vision"
"3147",3244,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,3,1,"Bangladesh World Vision"
"3148",3245,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,3,1,"Bangladesh World Vision"
"3149",3246,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,4,2,"Bangladesh World Vision"
"3150",3247,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,5,3,"Bangladesh World Vision"
"3151",3248,"Bangladesh","Plan International","Camp","Refugee_HH",2022-12-19,6,4,"Bangladesh Plan International"
"3152",3249,"Bangladesh","Plan International","Camp","Refugee_HH",2022-12-19,2,1,"Bangladesh Plan International"
"3153",3250,"Bangladesh","Plan International","Camp","Refugee_HH",2022-12-19,4,2,"Bangladesh Plan International"
"3154",3251,"Bangladesh","Plan International","Camp","Refugee_HH",2022-12-19,5,3,"Bangladesh Plan International"
"3155",3252,"Bangladesh","Plan International","Camp","Refugee_HH",2022-12-19,6,4,"Bangladesh Plan International"
"3156",3253,"Bangladesh","Plan International","Camp","Refugee_HH",2022-12-19,4,2,"Bangladesh Plan International"
"3157",3254,"Bangladesh","Plan International","Camp","Refugee_HH",2022-12-19,5,3,"Bangladesh Plan International"
"3158",3255,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,5,2,"Bangladesh World Vision"
"3159",3256,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,4,2,"Bangladesh World Vision"
"3160",3257,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,3,2,"Bangladesh World Vision"
"3161",3258,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,3,1,"Bangladesh World Vision"
"3162",3259,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,5,3,"Bangladesh World Vision"
"3163",3260,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,4,2,"Bangladesh World Vision"
"3164",3261,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,4,2,"Bangladesh World Vision"
"3165",3262,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,5,3,"Bangladesh World Vision"
"3166",3263,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,5,3,"Bangladesh World Vision"
"3167",3264,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,5,3,"Bangladesh World Vision"
"3168",3265,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,4,2,"Bangladesh World Vision"
"3169",3266,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,5,3,"Bangladesh World Vision"
"3170",3267,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,5,3,"Bangladesh World Vision"
"3171",3268,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,3,1,"Bangladesh World Vision"
"3172",3269,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,3,1,"Bangladesh World Vision"
"3173",3270,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,4,2,"Bangladesh World Vision"
"3174",3271,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,5,2,"Bangladesh World Vision"
"3175",3272,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,4,2,"Bangladesh World Vision"
"3176",3273,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,6,2,"Bangladesh World Vision"
"3177",3274,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,3,1,"Bangladesh World Vision"
"3178",3275,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,4,2,"Bangladesh World Vision"
"3179",3276,"South Sudan","World Vision","Neighbourhood/_quarter","Host_community_HH",2022-12-10,5,4,"South Sudan World Vision"
"3180",3277,"South Sudan","World Vision","Neighbourhood/_quarter","Host_community_HH",2022-12-10,5,3,"South Sudan World Vision"
"3181",3278,"South Sudan","World Vision","Neighbourhood/_quarter","Host_community_HH",2022-12-10,5,3,"South Sudan World Vision"
"3182",3279,"South Sudan","World Vision","Neighbourhood/_quarter","Host_community_HH",2022-12-10,11,9,"South Sudan World Vision"
"3183",3280,"South Sudan","World Vision","Neighbourhood/_quarter","Host_community_HH",2022-12-10,3,1,"South Sudan World Vision"
"3184",3281,"South Sudan","World Vision","Neighbourhood/_quarter","Host_community_HH",2022-12-10,4,2,"South Sudan World Vision"
"3185",3282,"South Sudan","World Vision","Neighbourhood/_quarter","Host_community_HH",2022-12-12,4,3,"South Sudan World Vision"
"3186",3283,"South Sudan","World Vision","Neighbourhood/_quarter","Host_community_HH",2022-12-12,4,2,"South Sudan World Vision"
"3187",3284,"South Sudan","World Vision","Neighbourhood/_quarter","Host_community_HH",2022-12-12,4,3,"South Sudan World Vision"
"3188",3285,"South Sudan","World Vision","Neighbourhood/_quarter","Host_community_HH",2022-12-12,3,2,"South Sudan World Vision"
"3189",3286,"South Sudan","World Vision","Neighbourhood/_quarter","Host_community_HH",2022-12-12,5,4,"South Sudan World Vision"
"3190",3287,"South Sudan","World Vision","Neighbourhood/_quarter","Host_community_HH",2022-12-12,3,2,"South Sudan World Vision"
"3191",3288,"South Sudan","World Vision","Neighbourhood/_quarter","Host_community_HH",2022-12-12,3,2,"South Sudan World Vision"
"3192",3289,"South Sudan","World Vision","Neighbourhood/_quarter","Host_community_HH",2022-12-13,4,3,"South Sudan World Vision"
"3193",3290,"South Sudan","World Vision","Neighbourhood/_quarter","Host_community_HH",2022-12-13,3,1,"South Sudan World Vision"
"3194",3291,"South Sudan","World Vision","Neighbourhood/_quarter","Host_community_HH",2022-12-13,3,1,"South Sudan World Vision"
"3195",3292,"South Sudan","World Vision","Neighbourhood/_quarter","Host_community_HH",2022-12-13,3,1,"South Sudan World Vision"
"3196",3293,"South Sudan","World Vision","Neighbourhood/_quarter","Host_community_HH",2022-12-13,4,3,"South Sudan World Vision"
"3197",3294,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,3,1,"Bangladesh World Vision"
"3198",3295,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,5,2,"Bangladesh World Vision"
"3199",3296,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,6,3,"Bangladesh World Vision"
"3200",3297,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,5,3,"Bangladesh World Vision"
"3201",3298,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,4,2,"Bangladesh World Vision"
"3202",3299,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,3,1,"Bangladesh World Vision"
"3203",3300,"Bangladesh","World Vision","Village","Refugee_HH",2022-12-19,5,2,"Bangladesh World Vision"
"3204",3301,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,5,3,"Bangladesh World Vision"
"3205",3302,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,4,2,"Bangladesh World Vision"
"3206",3303,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,4,2,"Bangladesh World Vision"
"3207",3304,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,5,3,"Bangladesh World Vision"
"3208",3305,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,4,2,"Bangladesh World Vision"
"3209",3306,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,5,3,"Bangladesh World Vision"
"3210",3307,"Bangladesh","Plan International","Camp","Refugee_HH",2022-12-19,4,2,"Bangladesh Plan International"
"3211",3308,"Bangladesh","Plan International","Camp","Refugee_HH",2022-12-19,5,3,"Bangladesh Plan International"
"3212",3309,"Bangladesh","Plan International","Camp","Refugee_HH",2022-12-19,5,3,"Bangladesh Plan International"
"3213",3310,"Bangladesh","Plan International","Camp","Refugee_HH",2022-12-19,4,3,"Bangladesh Plan International"
"3214",3311,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,3,1,"Bangladesh World Vision"
"3215",3312,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,4,2,"Bangladesh World Vision"
"3216",3313,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,3,1,"Bangladesh World Vision"
"3217",3314,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,3,1,"Bangladesh World Vision"
"3218",3315,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,3,1,"Bangladesh World Vision"
"3219",3316,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,4,2,"Bangladesh World Vision"
"3220",3317,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,3,1,"Bangladesh World Vision"
"3221",3318,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,3,1,"Bangladesh World Vision"
"3222",3319,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,4,2,"Bangladesh World Vision"
"3223",3320,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,5,3,"Bangladesh World Vision"
"3224",3321,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,5,3,"Bangladesh World Vision"
"3225",3322,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,4,2,"Bangladesh World Vision"
"3226",3323,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,5,3,"Bangladesh World Vision"
"3227",3324,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,4,1,"Bangladesh World Vision"
"3228",3325,"Bangladesh","Plan International","Camp","Refugee_HH",2022-12-19,4,2,"Bangladesh Plan International"
"3229",3326,"Bangladesh","Plan International","Camp","Refugee_HH",2022-12-19,3,2,"Bangladesh Plan International"
"3230",3327,"Bangladesh","Plan International","Neighbourhood/_quarter","Host_community_HH",2022-12-19,4,2,"Bangladesh Plan International"
"3231",3328,"Bangladesh","Plan International","Camp","Host_community_HH",2022-12-19,4,2,"Bangladesh Plan International"
"3232",3329,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,6,4,"Bangladesh World Vision"
"3233",3330,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,4,2,"Bangladesh World Vision"
"3234",3331,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,4,2,"Bangladesh World Vision"
"3235",3332,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,5,3,"Bangladesh World Vision"
"3236",3333,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,4,2,"Bangladesh World Vision"
"3237",3334,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,4,2,"Bangladesh World Vision"
"3238",3335,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,4,2,"Bangladesh World Vision"
"3239",3336,"Bangladesh","World Vision","Camp","Refugee_HH",2022-12-19,4,2,"Bangladesh World Vision"
"3240",3337,"CAR","Plan International","Camp","Internally_displaced_HH",2022-12-09,6,4,"CAR Plan International"
"3241",3339,"CAR","Plan International","Camp","Internally_displaced_HH",2022-12-09,4,2,"CAR Plan International"
"3242",3340,"CAR","Plan International","Camp","Internally_displaced_HH",2022-12-09,5,3,"CAR Plan International"
"3243",3341,"CAR","Plan International","Camp","Internally_displaced_HH",2022-12-09,5,3,"CAR Plan International"
"3244",3342,"CAR","Plan International","Camp","Internally_displaced_HH",2022-12-09,4,2,"CAR Plan International"
"3245",3343,"CAR","Plan International","Neighbourhood/_quarter","Host_community_HH",2022-12-10,8,6,"CAR Plan International"
"3246",3344,"CAR","Plan International","Neighbourhood/_quarter","Host_community_HH",2022-12-10,3,1,"CAR Plan International"
"3247",3345,"CAR","Plan International","Neighbourhood/_quarter","Host_community_HH",2022-12-10,6,5,"CAR Plan International"
"3248",3346,"CAR","Plan International","Neighbourhood/_quarter","Host_community_HH",2022-12-10,5,3,"CAR Plan International"
"3249",3348,"CAR","Plan International","Neighbourhood/_quarter","Host_community_HH",2022-12-10,6,4,"CAR Plan International"
"3250",3349,"CAR","Plan International","Neighbourhood/_quarter","Host_community_HH",2022-12-10,4,2,"CAR Plan International"
"3251",3350,"CAR","Plan International","Camp","Internally_displaced_HH",2022-12-11,5,3,"CAR Plan International"
"3252",3351,"CAR","Plan International","Camp","Internally_displaced_HH",2022-12-11,6,4,"CAR Plan International"
"3253",3352,"CAR","Plan International","Camp","Internally_displaced_HH",2022-12-11,5,4,"CAR Plan International"
"3254",3353,"CAR","Plan International","Camp","Internally_displaced_HH",2022-12-11,4,2,"CAR Plan International"
"3255",3354,"CAR","Plan International","Camp","Internally_displaced_HH",2022-12-11,6,4,"CAR Plan International"
"3256",3355,"CAR","Plan International","Camp","Internally_displaced_HH",2022-12-11,6,4,"CAR Plan International"
"3257",3356,"CAR","Plan International","Camp","Internally_displaced_HH",2022-12-11,5,3,"CAR Plan International"
"3258",3357,"CAR","Plan International","Camp","Internally_displaced_HH",2022-12-11,5,4,"CAR Plan International"
"3259",3358,"CAR","Plan International","Camp","Internally_displaced_HH",2022-12-11,6,4,"CAR Plan International"
"3260",3359,"CAR","Plan International","Camp","Internally_displaced_HH",2022-12-11,4,2,"CAR Plan International"
"3261",3360,"CAR","Plan International","Camp","Internally_displaced_HH",2022-12-11,5,3,"CAR Plan International"
